,pop_density,flu_shot,covid_shots,bmi_diff
12452,0.0,0.0,2.0,-0.0
18519,-0.3,0.0,0.0,0.0
16215,0.0,0.0,2.0,0.0
18799,-0.0,0.0,1.0,-0.0
17722,-0.0,0.0,1.0,-0.0
11652,-0.0,0.0,1.0,0.0
13163,-0.9,0.0,0.0,-0.1
19195,-0.9,0.0,1.0,-0.0
10175,-0.1,0.0,2.0,0.0
15109,0.0,1.0,1.0,0.0
11362,-0.2,0.0,1.0,0.0
10596,-0.7,0.0,1.0,-0.0
10426,-0.0,0.0,2.0,-0.0
19634,-0.2,0.0,1.0,-0.0
17294,-0.0,0.0,2.0,0.0
15789,0.0,0.0,1.0,0.0
14269,0.0,0.0,1.0,-0.0
19316,-0.0,0.0,1.0,0.0
18350,-0.3,0.0,1.0,0.0
13019,-0.0,0.0,1.0,-0.0
10946,-0.0,0.0,1.0,0.0
10415,0.0,0.0,1.0,-0.1
18277,-0.0,0.0,1.0,-0.0
18768,0.0,0.0,2.0,0.0
16120,-0.0,0.0,1.0,0.0
15059,-0.0,1.0,2.0,0.0
12502,-0.0,1.0,1.0,-0.0
13868,0.0,0.0,3.0,0.0
15206,-0.0,0.0,2.0,0.0
14298,-0.7,0.0,1.0,-0.0
10059,-0.4,0.0,1.0,-0.0
18706,-0.0,0.0,1.0,-0.0
17407,0.0,0.0,1.0,0.0
10334,-0.0,0.0,1.0,-0.0
16252,-0.0,0.0,2.0,0.0
16307,-0.0,0.0,2.0,0.0
12528,-0.6,0.0,1.0,0.0
10860,-0.1,0.0,2.0,-0.0
11218,-0.6,0.0,1.0,-0.0
19424,-0.0,0.0,1.0,0.0
16065,-1.0,0.0,2.0,-0.0
14177,-0.0,0.0,2.0,-0.0
10008,-0.0,0.0,2.0,0.0
13576,0.0,0.0,1.0,-0.0
17673,0.0,1.0,1.0,-0.0
13408,-0.0,0.0,2.0,0.0
15908,-1.0,0.0,0.0,-0.0
16410,-0.4,0.0,1.0,0.0
10696,0.0,0.0,2.0,0.0
10727,-0.1,0.0,2.0,-0.0
10243,-0.0,0.0,1.0,-0.0
16236,-0.2,0.0,1.0,-0.0
17465,-0.0,1.0,1.0,-0.0
10568,-0.3,0.0,1.0,-0.0
13456,0.0,0.0,2.0,-0.0
10140,-0.0,1.0,1.0,0.0
10432,-0.3,0.0,1.0,-0.0
11750,-0.6,0.0,1.0,0.0
14880,0.0,0.0,1.0,0.0
15678,-0.3,0.0,1.0,-0.0
17626,0.0,0.0,3.0,0.0
14404,0.0,0.0,2.0,-0.0
19393,-0.0,0.0,2.0,-0.0
13983,0.0,0.0,2.0,-0.0
10549,-0.2,0.0,1.0,-0.0
17000,0.0,0.0,2.0,0.0
19271,-0.8,0.0,1.0,0.0
12368,-0.5,0.0,1.0,-0.0
